date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:24:27	3664/3664	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Feb%202018%2022:51:58%20GMT	https://www.gravatar.com/avatar/42bfc33c9418258cd65d4fe4486a4256.jpg?d=https%3A%2F%2Fwolverine.raywenderlich.com%2Fv3-resources%2Fimages%2Fdefault-account-avatar_2x.png&s=100	C:/Users/mickz/Desktop/Stack/Coderdojo/2018-05%20Coderdojo%20HTC%20Vive/HTCViveRayWenderlich/www.gravatar.com/avatar/42bfc33c9418258cd65d4fe4486a42566813.jpeg	(from https://www.raywenderlich.com/149239/htc-vive-tutorial-unity)
09:24:28	5650/5650	---M--	200	added ('OK')	image/jpeg	date:Wed,%2014%20Mar%202018%2012:58:41%20GMT	https://www.gravatar.com/avatar/c73dcfefb849f134b4d3e47b7d5097aa.jpg?d=https%3A%2F%2Fwolverine.raywenderlich.com%2Fv3-resources%2Fimages%2Fdefault-account-avatar_2x.png&s=100	C:/Users/mickz/Desktop/Stack/Coderdojo/2018-05%20Coderdojo%20HTC%20Vive/HTCViveRayWenderlich/www.gravatar.com/avatar/c73dcfefb849f134b4d3e47b7d5097aa6813.jpeg	(from https://www.raywenderlich.com/149239/htc-vive-tutorial-unity)
09:24:28	4052/4052	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Feb%202018%2002:37:50%20GMT	https://www.gravatar.com/avatar/4bc1561be7a621a6d0a149045e14c48d.jpg?d=https%3A%2F%2Fwolverine.raywenderlich.com%2Fv3-resources%2Fimages%2Fdefault-account-avatar_2x.png&s=100	C:/Users/mickz/Desktop/Stack/Coderdojo/2018-05%20Coderdojo%20HTC%20Vive/HTCViveRayWenderlich/www.gravatar.com/avatar/4bc1561be7a621a6d0a149045e14c48d6813.jpeg	(from https://www.raywenderlich.com/149239/htc-vive-tutorial-unity)
09:24:28	20946/20946	---M--	200	added ('OK')	image/png	etag:%22aee4daa6601e6e3dbf54ecf416f9aebf%22	https://wolverine.raywenderlich.com/v3-resources/universal-footer/subscribe-footer@2x.png	C:/Users/mickz/Desktop/Stack/Coderdojo/2018-05%20Coderdojo%20HTC%20Vive/HTCViveRayWenderlich/wolverine.raywenderlich.com/v3-resources/universal-footer/subscribe-footer@2x.png	(from https://www.raywenderlich.com/149239/htc-vive-tutorial-unity)
09:24:29	12884/12884	---M--	200	added ('OK')	image/png	etag:%22e3869a6756f729208a05a723042c7c58%22	https://s3.amazonaws.com/cdn.raywenderlich.com/v3-resources/universal-footer/image-rwweekly%402x.png	C:/Users/mickz/Desktop/Stack/Coderdojo/2018-05%20Coderdojo%20HTC%20Vive/HTCViveRayWenderlich/s3.amazonaws.com/cdn.raywenderlich.com/v3-resources/universal-footer/image-rwweekly@2x.png	(from https://www.raywenderlich.com/149239/htc-vive-tutorial-unity)
09:24:29	121042/121042	---M--	200	added ('OK')	application/javascript	etag:%22a7ad76fc9778b097d77bf1053760fc20%22	https://platform.twitter.com/widgets.js?ver=1.1	C:/Users/mickz/Desktop/Stack/Coderdojo/2018-05%20Coderdojo%20HTC%20Vive/HTCViveRayWenderlich/platform.twitter.com/widgets4963.js	(from https://www.raywenderlich.com/149239/htc-vive-tutorial-unity)
09:24:29	28382/28382	---M--	200	added ('OK')	application/javascript	etag:%225aa7f834-6ede%22	https://koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/scripts/highlight.pack.js?ver=20180313	C:/Users/mickz/Desktop/Stack/Coderdojo/2018-05%20Coderdojo%20HTC%20Vive/HTCViveRayWenderlich/koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/scripts/highlight.pack54e0.js	(from https://www.raywenderlich.com/149239/htc-vive-tutorial-unity)
09:24:29	268/268	---M--	200	added ('OK')	application/javascript	etag:%2259425f58-10c%22	https://koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/scripts/code_highlighting.js?ver=20170609	C:/Users/mickz/Desktop/Stack/Coderdojo/2018-05%20Coderdojo%20HTC%20Vive/HTCViveRayWenderlich/koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/scripts/code_highlightingc90e.js	(from https://www.raywenderlich.com/149239/htc-vive-tutorial-unity)
09:24:30	1514/1514	---M--	200	added ('OK')	application/javascript	etag:%225aa7f834-5ea%22	https://koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/scripts/countdown.js?ver=20180313.1	C:/Users/mickz/Desktop/Stack/Coderdojo/2018-05%20Coderdojo%20HTC%20Vive/HTCViveRayWenderlich/koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/scripts/countdown5f68.js	(from https://www.raywenderlich.com/149239/htc-vive-tutorial-unity)
09:24:30	1398/1398	---M--	200	added ('OK')	application/javascript	etag:%225ad8051c-576%22	https://koenig-assets.raywenderlich.com/wp-includes/js/wp-embed.min.js?ver=4.9.5	C:/Users/mickz/Desktop/Stack/Coderdojo/2018-05%20Coderdojo%20HTC%20Vive/HTCViveRayWenderlich/koenig-assets.raywenderlich.com/wp-includes/js/wp-embed.min55fe.js	(from https://www.raywenderlich.com/149239/htc-vive-tutorial-unity)
09:24:30	15150/15150	---M-Z	200	added ('OK')	application/x-javascript	etag:%220786282f75f13120546898e1ade1ba75:1409614688%22	https://autolinkmaker.itunes.apple.com/js/itunes_autolinkmaker.js	C:/Users/mickz/Desktop/Stack/Coderdojo/2018-05%20Coderdojo%20HTC%20Vive/HTCViveRayWenderlich/autolinkmaker.itunes.apple.com/js/itunes_autolinkmaker.js	(from https://www.raywenderlich.com/149239/htc-vive-tutorial-unity)
09:24:30	450/450	---M--	200	added ('OK')	image/png	etag:%225ae89580-1c2%22	https://koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/images/responsive-menu-bg.png	C:/Users/mickz/Desktop/Stack/Coderdojo/2018-05%20Coderdojo%20HTC%20Vive/HTCViveRayWenderlich/koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/images/responsive-menu-bg.png	(from https://koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/style.min.css?ver=1526649281)
09:24:31	23988/23988	---M--	200	added ('OK')	image/jpeg	etag:%225ae89580-5db4%22	https://koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/images/global/header_bg.jpg	C:/Users/mickz/Desktop/Stack/Coderdojo/2018-05%20Coderdojo%20HTC%20Vive/HTCViveRayWenderlich/koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/images/global/header_bg.jpg	(from https://koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/style.min.css?ver=1526649281)
09:24:31	3497/3497	---M--	200	added ('OK')	image/png	etag:%225ae89580-da9%22	https://koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/images/back-to-top@2x.png	C:/Users/mickz/Desktop/Stack/Coderdojo/2018-05%20Coderdojo%20HTC%20Vive/HTCViveRayWenderlich/koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/images/back-to-top@2x.png	(from https://koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/style.min.css?ver=1526649281)
09:24:31	148/148	---M--	200	added ('OK')	image/png	etag:%225ae89580-94%22	https://koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/images/access-bg@2x.png	C:/Users/mickz/Desktop/Stack/Coderdojo/2018-05%20Coderdojo%20HTC%20Vive/HTCViveRayWenderlich/koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/images/access-bg@2x.png	(from https://koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/style.min.css?ver=1526649281)
09:24:31	864/864	---M--	200	added ('OK')	image/png	etag:%225ae89580-360%22	https://koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/images/search@2x.png	C:/Users/mickz/Desktop/Stack/Coderdojo/2018-05%20Coderdojo%20HTC%20Vive/HTCViveRayWenderlich/koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/images/search@2x.png	(from https://koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/style.min.css?ver=1526649281)
09:24:32	1659/1659	---M--	200	added ('OK')	image/png	etag:%225ae89580-67b%22	https://koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/images/facebook@2x.png	C:/Users/mickz/Desktop/Stack/Coderdojo/2018-05%20Coderdojo%20HTC%20Vive/HTCViveRayWenderlich/koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/images/facebook@2x.png	(from https://koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/style.min.css?ver=1526649281)
09:24:32	1767/1767	---M--	200	added ('OK')	image/png	etag:%225ae89580-6e7%22	https://koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/images/facebook@2x-hover.png	C:/Users/mickz/Desktop/Stack/Coderdojo/2018-05%20Coderdojo%20HTC%20Vive/HTCViveRayWenderlich/koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/images/facebook@2x-hover.png	(from https://koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/style.min.css?ver=1526649281)
09:24:32	1767/1767	---M--	200	added ('OK')	image/png	etag:%225ae89581-6e7%22	https://koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/images/twitter@2x.png	C:/Users/mickz/Desktop/Stack/Coderdojo/2018-05%20Coderdojo%20HTC%20Vive/HTCViveRayWenderlich/koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/images/twitter@2x.png	(from https://koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/style.min.css?ver=1526649281)
09:24:32	1913/1913	---M--	200	added ('OK')	image/png	etag:%225af04155-779%22	https://koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/images/twitter@2x-hover.png	C:/Users/mickz/Desktop/Stack/Coderdojo/2018-05%20Coderdojo%20HTC%20Vive/HTCViveRayWenderlich/koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/images/twitter@2x-hover.png	(from https://koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/style.min.css?ver=1526649281)
09:24:33	2047/2047	---M--	200	added ('OK')	image/png	etag:%225af04154-7ff%22	https://koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/images/google-plus@2x.png	C:/Users/mickz/Desktop/Stack/Coderdojo/2018-05%20Coderdojo%20HTC%20Vive/HTCViveRayWenderlich/koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/images/google-plus@2x.png	(from https://koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/style.min.css?ver=1526649281)
09:24:33	2256/2256	---M--	200	added ('OK')	image/png	etag:%225ae89580-8d0%22	https://koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/images/google-plus@2x-hover.png	C:/Users/mickz/Desktop/Stack/Coderdojo/2018-05%20Coderdojo%20HTC%20Vive/HTCViveRayWenderlich/koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/images/google-plus@2x-hover.png	(from https://koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/style.min.css?ver=1526649281)
09:24:33	2143/2143	---M--	200	added ('OK')	image/png	etag:%225af04154-85f%22	https://koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/images/pinterest@2x.png	C:/Users/mickz/Desktop/Stack/Coderdojo/2018-05%20Coderdojo%20HTC%20Vive/HTCViveRayWenderlich/koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/images/pinterest@2x.png	(from https://koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/style.min.css?ver=1526649281)
09:24:33	2711/2711	---M--	200	added ('OK')	image/png	etag:%225ae89580-a97%22	https://koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/images/pinterest@2x-hover.png	C:/Users/mickz/Desktop/Stack/Coderdojo/2018-05%20Coderdojo%20HTC%20Vive/HTCViveRayWenderlich/koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/images/pinterest@2x-hover.png	(from https://koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/style.min.css?ver=1526649281)
09:24:33	1768/1768	---M--	200	added ('OK')	image/png	etag:%225ae89580-6e8%22	https://koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/images/linked@2x.png	C:/Users/mickz/Desktop/Stack/Coderdojo/2018-05%20Coderdojo%20HTC%20Vive/HTCViveRayWenderlich/koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/images/linked@2x.png	(from https://koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/style.min.css?ver=1526649281)
09:24:34	1855/1855	---M--	200	added ('OK')	image/png	etag:%225ae89580-73f%22	https://koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/images/linked@2x-hover.png	C:/Users/mickz/Desktop/Stack/Coderdojo/2018-05%20Coderdojo%20HTC%20Vive/HTCViveRayWenderlich/koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/images/linked@2x-hover.png	(from https://koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/style.min.css?ver=1526649281)
09:24:34	1778/1778	---M--	200	added ('OK')	image/png	etag:%225af04155-6f2%22	https://koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/images/tumblr@2x.png	C:/Users/mickz/Desktop/Stack/Coderdojo/2018-05%20Coderdojo%20HTC%20Vive/HTCViveRayWenderlich/koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/images/tumblr@2x.png	(from https://koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/style.min.css?ver=1526649281)
09:24:34	1856/1856	---M--	200	added ('OK')	image/png	etag:%225ae89581-740%22	https://koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/images/tumblr@2x-hover.png	C:/Users/mickz/Desktop/Stack/Coderdojo/2018-05%20Coderdojo%20HTC%20Vive/HTCViveRayWenderlich/koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/images/tumblr@2x-hover.png	(from https://koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/style.min.css?ver=1526649281)
09:24:34	1946/1946	---M--	200	added ('OK')	image/png	etag:%225ae89581-79a%22	https://koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/images/vimeo@2x.png	C:/Users/mickz/Desktop/Stack/Coderdojo/2018-05%20Coderdojo%20HTC%20Vive/HTCViveRayWenderlich/koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/images/vimeo@2x.png	(from https://koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/style.min.css?ver=1526649281)
09:24:35	2154/2154	---M--	200	added ('OK')	image/png	etag:%225ae89581-86a%22	https://koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/images/vimeo@2x-hover.png	C:/Users/mickz/Desktop/Stack/Coderdojo/2018-05%20Coderdojo%20HTC%20Vive/HTCViveRayWenderlich/koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/images/vimeo@2x-hover.png	(from https://koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/style.min.css?ver=1526649281)
09:24:35	1989/1989	---M--	200	added ('OK')	image/png	etag:%225af04154-7c5%22	https://koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/images/my-space@2x.png	C:/Users/mickz/Desktop/Stack/Coderdojo/2018-05%20Coderdojo%20HTC%20Vive/HTCViveRayWenderlich/koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/images/my-space@2x.png	(from https://koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/style.min.css?ver=1526649281)
09:24:35	2124/2124	---M--	200	added ('OK')	image/png	etag:%225af04154-84c%22	https://koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/images/my-space@2x-hover.png	C:/Users/mickz/Desktop/Stack/Coderdojo/2018-05%20Coderdojo%20HTC%20Vive/HTCViveRayWenderlich/koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/images/my-space@2x-hover.png	(from https://koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/style.min.css?ver=1526649281)
09:24:35	1810/1810	---M--	200	added ('OK')	image/png	etag:%225ae89580-712%22	https://koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/images/flickr@2x.png	C:/Users/mickz/Desktop/Stack/Coderdojo/2018-05%20Coderdojo%20HTC%20Vive/HTCViveRayWenderlich/koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/images/flickr@2x.png	(from https://koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/style.min.css?ver=1526649281)
09:24:35	2169/2169	---M--	200	added ('OK')	image/png	etag:%225ae89580-879%22	https://koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/images/flickr@2x-hover.png	C:/Users/mickz/Desktop/Stack/Coderdojo/2018-05%20Coderdojo%20HTC%20Vive/HTCViveRayWenderlich/koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/images/flickr@2x-hover.png	(from https://koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/style.min.css?ver=1526649281)
09:24:36	2036/2036	---M--	200	added ('OK')	image/png	etag:%225ae89581-7f4%22	https://koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/images/you-tube@2x.png	C:/Users/mickz/Desktop/Stack/Coderdojo/2018-05%20Coderdojo%20HTC%20Vive/HTCViveRayWenderlich/koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/images/you-tube@2x.png	(from https://koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/style.min.css?ver=1526649281)
09:24:36	2172/2172	---M--	200	added ('OK')	image/png	etag:%225ae89581-87c%22	https://koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/images/you-tube@2x-hover.png	C:/Users/mickz/Desktop/Stack/Coderdojo/2018-05%20Coderdojo%20HTC%20Vive/HTCViveRayWenderlich/koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/images/you-tube@2x-hover.png	(from https://koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/style.min.css?ver=1526649281)
09:24:36	2063/2063	---M--	200	added ('OK')	image/png	etag:%225ae89580-80f%22	https://koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/images/rss@2x.png	C:/Users/mickz/Desktop/Stack/Coderdojo/2018-05%20Coderdojo%20HTC%20Vive/HTCViveRayWenderlich/koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/images/rss@2x.png	(from https://koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/style.min.css?ver=1526649281)
09:24:36	2279/2279	---M--	200	added ('OK')	image/png	etag:%225af04154-8e7%22	https://koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/images/rss@2x-hover.png	C:/Users/mickz/Desktop/Stack/Coderdojo/2018-05%20Coderdojo%20HTC%20Vive/HTCViveRayWenderlich/koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/images/rss@2x-hover.png	(from https://koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/style.min.css?ver=1526649281)
09:24:37	471/471	---M--	200	added ('OK')	image/png	etag:%225ae89580-1d7%22	https://koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/images/by-author@2x.png	C:/Users/mickz/Desktop/Stack/Coderdojo/2018-05%20Coderdojo%20HTC%20Vive/HTCViveRayWenderlich/koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/images/by-author@2x.png	(from https://koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/style.min.css?ver=1526649281)
09:24:37	747/747	---M--	200	added ('OK')	image/png	etag:%225af04154-2eb%22	https://koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/images/date@2x.png	C:/Users/mickz/Desktop/Stack/Coderdojo/2018-05%20Coderdojo%20HTC%20Vive/HTCViveRayWenderlich/koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/images/date@2x.png	(from https://koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/style.min.css?ver=1526649281)
09:24:37	717/717	---M--	200	added ('OK')	image/png	etag:%225af04155-2cd%22	https://koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/images/tags@2x.png	C:/Users/mickz/Desktop/Stack/Coderdojo/2018-05%20Coderdojo%20HTC%20Vive/HTCViveRayWenderlich/koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/images/tags@2x.png	(from https://koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/style.min.css?ver=1526649281)
09:24:37	500/500	---M--	200	added ('OK')	image/png	etag:%225af04154-1f4%22	https://koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/images/comments@2x.png	C:/Users/mickz/Desktop/Stack/Coderdojo/2018-05%20Coderdojo%20HTC%20Vive/HTCViveRayWenderlich/koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/images/comments@2x.png	(from https://koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/style.min.css?ver=1526649281)
09:24:38	145/145	---M--	200	added ('OK')	image/png	etag:%225af04155-91%22	https://koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/images/wp_page_numbers-bg@2x.png	C:/Users/mickz/Desktop/Stack/Coderdojo/2018-05%20Coderdojo%20HTC%20Vive/HTCViveRayWenderlich/koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/images/wp_page_numbers-bg@2x.png	(from https://koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/style.min.css?ver=1526649281)
09:24:38	3438/3438	---M--	200	added ('OK')	image/png	etag:%225a82bb68-d6e%22	https://koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/images/tutorial-page/twitter-bird@2x.png	C:/Users/mickz/Desktop/Stack/Coderdojo/2018-05%20Coderdojo%20HTC%20Vive/HTCViveRayWenderlich/koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/images/tutorial-page/twitter-bird@2x.png	(from https://koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/style.min.css?ver=1526649281)
09:24:38	3878/3878	---M--	200	added ('OK')	image/png	etag:%225af04154-f26%22	https://koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/images/global/logo@2x.png	C:/Users/mickz/Desktop/Stack/Coderdojo/2018-05%20Coderdojo%20HTC%20Vive/HTCViveRayWenderlich/koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/images/global/logo@2x.png	(from https://koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/style.min.css?ver=1526649281)
09:24:38	1899/1899	---M--	200	added ('OK')	image/png	etag:%225af04154-76b%22	https://koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/images/global/cat_all-tuts@2x.png	C:/Users/mickz/Desktop/Stack/Coderdojo/2018-05%20Coderdojo%20HTC%20Vive/HTCViveRayWenderlich/koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/images/global/cat_all-tuts@2x.png	(from https://koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/style.min.css?ver=1526649281)
09:24:38	1404/1404	---M--	200	added ('OK')	image/png	etag:%225af04154-57c%22	https://koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/images/global/cat_ios@2x.png	C:/Users/mickz/Desktop/Stack/Coderdojo/2018-05%20Coderdojo%20HTC%20Vive/HTCViveRayWenderlich/koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/images/global/cat_ios@2x.png	(from https://koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/style.min.css?ver=1526649281)
09:24:39	3199/3199	---M--	200	added ('OK')	image/png	etag:%225ae89580-c7f%22	https://koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/images/global/cat_controller@2x.png	C:/Users/mickz/Desktop/Stack/Coderdojo/2018-05%20Coderdojo%20HTC%20Vive/HTCViveRayWenderlich/koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/images/global/cat_controller@2x.png	(from https://koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/style.min.css?ver=1526649281)
09:24:39	2359/2359	---M--	200	added ('OK')	image/png	etag:%225ae89580-937%22	https://koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/images/global/icon_art_1@2x.png	C:/Users/mickz/Desktop/Stack/Coderdojo/2018-05%20Coderdojo%20HTC%20Vive/HTCViveRayWenderlich/koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/images/global/icon_art_1@2x.png	(from https://koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/style.min.css?ver=1526649281)
09:24:39	3434/3434	---M--	200	added ('OK')	image/png	etag:%225a1cd8e9-d6a%22	https://koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/images/profile-page/twitter@2x.png	C:/Users/mickz/Desktop/Stack/Coderdojo/2018-05%20Coderdojo%20HTC%20Vive/HTCViveRayWenderlich/koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/images/profile-page/twitter@2x.png	(from https://koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/style.min.css?ver=1526649281)
09:24:39	3923/3923	---M--	200	added ('OK')	image/png	etag:%225ae89580-f53%22	https://koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/images/profile-page/facebook@2x.png	C:/Users/mickz/Desktop/Stack/Coderdojo/2018-05%20Coderdojo%20HTC%20Vive/HTCViveRayWenderlich/koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/images/profile-page/facebook@2x.png	(from https://koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/style.min.css?ver=1526649281)
09:24:40	1528/1528	---M--	200	added ('OK')	image/png	etag:%225ae89580-5f8%22	https://koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/images/profile-page/quote@2x.png	C:/Users/mickz/Desktop/Stack/Coderdojo/2018-05%20Coderdojo%20HTC%20Vive/HTCViveRayWenderlich/koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/images/profile-page/quote@2x.png	(from https://koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/style.min.css?ver=1526649281)
09:24:40	1997/1997	---M--	200	added ('OK')	image/png	etag:%225ae89580-7cd%22	https://koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/images/profile-page/thumbs-up@2x.png	C:/Users/mickz/Desktop/Stack/Coderdojo/2018-05%20Coderdojo%20HTC%20Vive/HTCViveRayWenderlich/koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/images/profile-page/thumbs-up@2x.png	(from https://koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/style.min.css?ver=1526649281)
09:24:40	190/190	---M--	200	added ('OK')	image/png	etag:%225ae89580-be%22	https://koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/images/global/lang-dropdown.png	C:/Users/mickz/Desktop/Stack/Coderdojo/2018-05%20Coderdojo%20HTC%20Vive/HTCViveRayWenderlich/koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/images/global/lang-dropdown.png	(from https://koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/style.min.css?ver=1526649281)
09:24:41	169/169	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2021%20May%202018%2007:24:39%20GMT	https://koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/buttons.png	C:/Users/mickz/Desktop/Stack/Coderdojo/2018-05%20Coderdojo%20HTC%20Vive/HTCViveRayWenderlich/koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/buttons.png	(from https://koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/style.min.css?ver=1526649281)
09:24:41	1656/1656	---M--	200	added ('OK')	image/png	etag:%225ae89580-678%22	https://koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/images/global/icon_videos.png	C:/Users/mickz/Desktop/Stack/Coderdojo/2018-05%20Coderdojo%20HTC%20Vive/HTCViveRayWenderlich/koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/images/global/icon_videos.png	(from https://koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/style.min.css?ver=1526649281)
